claim_number,age_of_driver,safety_rating,annual_income,high_education,address_change,zip_code,claim_date,past_num_of_claims,liab_prct,police_report,age_of_vehicle,vehicle_price,total_claim,injury_claim,policy_deductible,annual_premium,days_open,form_defects,gender_M,marital_status_0,marital_status_1,property_status_Rent,claim_day_of_week_Friday,claim_day_of_week_Monday,claim_day_of_week_Saturday,claim_day_of_week_Sunday,claim_day_of_week_Thursday,claim_day_of_week_Tuesday,claim_day_of_week_Wednesday,accident_site_Local,accident_site_Parking Lot,witness_present_0,witness_present_1,channel_Online,channel_Phone,vehicle_category_Large,vehicle_category_Medium,vehicle_color_blue,vehicle_color_gray,vehicle_color_other,vehicle_color_red,vehicle_color_silver,vehicle_color_white,fraud_reported_Y
424258560,50,72,62585.6,1,0,85012,,0,50,0,1.0,24209.3716,24987.25155,6831.168894,1000,1324.78,10.05977387,4,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False
424362240,55,65,64136.0,0,1,15025,,1,7,1,3.0,33445.61925,33271.93882,5403.793355,500,1518.54,8.255741107,1,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False
424424448,63,85,66283.2,1,0,15035,2023-11-04,0,26,0,4.0,27302.45645,20738.89294,4495.772931,2000,1239.06,10.09935878,2,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,True
424465920,28,86,53324.8,0,1,85021,,0,95,1,7.0,24109.44034,26539.74415,2607.750226,2000,1246.68,8.434716654,3,True,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False
424548864,68,59,67500.8,1,1,80003,,2,15,1,3.0,25504.49078,12483.6023,5937.641484,1000,1622.67,8.701840573,3,True,False,True,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True
424611072,31,62,54963.2,1,0,20148,,1,4,1,7.0,22901.65393,23650.97979,7559.79049,500,1354.2,10.44194083,4,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,True,False,False,False,False,False,False
424652544,45,20,60894.4,0,0,85055,2024-07-06,4,73,1,6.0,33495.30086,12041.78641,5216.255783,500,1055.6,8.877613337,4,True,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False
424818432,30,90,54432.0,1,1,50012,2023-11-02,0,100,1,6.0,8698.758375,15640.45548,2197.395864,500,1232.57,8.905519732,4,True,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False
424880640,52,61,63230.4,0,1,20112,,0,81,0,3.0,22522.60415,18428.65931,7963.58863,1000,1324.78,10.11076829,2,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True
424984320,42,76,59819.2,0,1,15022,,0,51,0,7.0,19485.05491,31028.52694,12347.84666,2000,1246.68,8.068607555,3,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,True
425523456,57,87,64667.2,0,1,85008,,0,50,0,3.0,11935.15328,19297.61384,5819.362396,500,1055.6,8.300051742,4,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False
425585664,44,76,60536.0,1,0,80042,2023-05-09,0,91,1,8.0,36651.9884,18296.54548,5754.399215,1000,999.43,8.024446313,2,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,True
425647872,19,86,47110.4,1,1,85021,,0,29,1,11.0,22601.1224,12978.57015,4803.061271,2000,1155.97,9.261372823,6,True,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False
425979648,28,93,53331.2,1,0,50022,2024-10-03,0,95,0,6.0,56671.40426,12090.33317,4819.496191,500,1518.54,9.455246832,8,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False
426000384,41,56,59424.0,0,1,20120,2023-09-10,0,36,0,4.0,24939.6685,48980.10207,1756.737502,2000,1239.06,9.074522855,4,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False
426083328,48,54,61947.2,1,1,20104,,0,37,0,6.0,12419.91124,17208.62064,5327.015669,1000,1622.67,9.940979316,5,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False
426104064,49,89,62292.8,1,0,15009,2023-02-09,0,3,1,1.0,20011.78061,32935.63867,5564.435546,500,1082.36,7.109656062,7,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False
426249216,37,94,57776.0,0,1,85045,2023-04-01,0,24,0,6.0,16206.83917,19953.51546,4546.846905,1000,999.43,8.644043001,3,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
426311424,48,74,61907.2,1,1,85038,2024-11-05,0,90,1,3.0,11930.48337,4748.169872,7356.937497,1000,1726.91,8.573473013,5,True,False,True,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False
426684672,54,94,63817.6,1,1,15010,,0,69,0,5.0,12732.68509,21642.01326,3477.294069,2000,1246.68,8.600214523,5,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False
426705408,25,36,51502.4,1,1,20163,2023-09-01,4,99,1,7.0,38699.20738,10820.6916,3581.88168,1000,1622.67,9.110015059,7,False,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False
426726144,53,55,63481.6,1,1,85027,,0,37,0,3.0,23406.1034,13808.59264,4140.536473,500,1082.36,8.791450531,2,True,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False
426892032,50,82,62579.2,0,0,20107,,2,7,0,5.0,5558.863383,24003.87194,6494.808891,1000,999.43,11.34943299,4,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False
427016448,32,87,55470.4,1,1,85053,,0,67,1,4.0,9025.381082,21252.46499,4272.418516,500,1078.65,9.283582078,5,True,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False
427140864,46,75,61286.4,1,0,15028,,2,81,1,3.0,42089.17177,11628.76354,3856.151685,2000,1239.06,9.791572554,5,True,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
427244544,55,80,64116.8,1,1,50013,,0,18,1,3.0,29662.65376,24803.85844,3152.875695,1000,1622.67,8.830249622,4,True,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,True
427493376,45,85,60931.2,1,0,15012,2024-02-12,3,90,1,4.0,17460.02197,20348.85644,1793.946737,1000,1726.91,10.52799948,3,False,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False
427597056,34,75,56428.8,1,0,85042,,0,64,0,8.0,10270.86485,21751.09512,6091.606138,500,1078.65,11.21713324,5,True,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True
427742208,36,93,57342.4,1,0,50008,,0,0,1,5.0,5535.886986,63930.88233,1831.948885,500,1518.54,7.552153237,9,False,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False
427804416,57,79,64678.4,1,1,20109,2024-02-11,0,49,0,5.0,14344.87749,24424.38092,5596.357943,2000,1239.06,10.99406741,4,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False
428053248,30,73,54417.6,0,0,15001,,0,88,1,0.0,49859.55953,42503.92549,1687.4839,500,1055.6,10.49884349,4,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
428177664,24,88,50804.8,1,0,85077,,1,45,1,2.0,28308.5928,7626.06363,3079.553297,1000,1726.91,8.752236591,4,False,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,True,False,False,False
428239872,48,93,61929.6,1,1,85025,2023-01-09,0,88,0,3.0,10357.71268,15353.21747,9318.974556,500,1078.65,8.95095868,2,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True
428281344,37,40,57768.0,1,1,80011,,2,70,1,2.0,45282.91884,19329.13724,1609.902988,1000,1324.78,8.741477321,5,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False
428322816,40,82,59019.2,1,1,20144,,0,54,1,3.0,19627.95164,45680.04113,6107.865228,2000,1239.06,9.736534098,3,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
428385024,56,71,64382.4,1,1,85028,2023-04-10,0,50,1,6.0,16841.55647,17249.69214,1832.417094,2000,1246.68,8.962842853,4,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False
428405760,40,81,59000.0,1,1,85068,,0,38,1,11.0,30047.07021,63967.98117,4367.679341,1000,1622.67,8.849260352,3,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False
428509440,41,91,59409.6,0,1,20160,,0,90,1,10.0,10845.43323,22925.07146,5739.684173,500,1082.36,8.299153491,4,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
428571648,39,60,58609.6,1,1,50055,,0,72,0,5.0,38222.31029,7467.423271,3097.904658,500,1354.2,8.505273038,4,True,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True
428654592,36,80,57352.0,1,0,15012,2024-04-08,0,19,0,2.0,12268.42787,27811.03439,5163.365647,500,1055.6,8.733100399,2,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False
428903424,42,42,79776.0,1,1,15035,,0,4,1,8.0,17644.87856,21815.7148,2634.777887,500,1232.57,9.089903041,4,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
429152256,34,50,56433.6,1,1,15054,,0,65,1,6.0,14171.08834,26651.25396,3766.937455,500,1518.54,9.689095487,3,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False
429172992,38,79,58185.6,0,0,85017,,0,8,1,0.0,36445.75043,48355.42469,8712.443019,2000,1239.06,9.925324372,1,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
429546240,44,75,60572.8,1,0,50040,,1,81,1,1.0,41807.08813,7846.056932,8318.117749,1000,1726.91,9.668626936,4,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,True
429981696,37,79,57784.0,0,1,80106,2023-08-11,0,51,1,2.0,12693.70287,14072.37389,2794.361757,1000,1622.67,6.461902651,5,True,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,False
430085376,53,79,63539.2,0,1,80034,,0,0,1,6.0,9322.060206,25143.96187,5207.10772,500,1055.6,10.37664085,3,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True
430230528,70,47,67990.4,1,1,85067,,0,71,1,2.0,18008.87431,24695.12294,4530.270604,500,1078.65,8.650168369,5,False,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,True
430251264,41,39,59427.2,1,1,50054,2023-05-08,0,38,0,4.0,16684.16954,16032.89566,5207.044169,1000,1324.78,8.704989602,3,True,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False
430624512,34,94,56420.8,1,0,85083,2024-09-10,1,98,1,1.0,34245.15249,13947.02328,3880.228717,1000,1622.67,8.87728329,4,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
430790400,48,66,61939.2,1,0,80021,,0,95,0,4.0,24658.92934,19118.0058,6001.771389,500,1055.6,9.808141813,0,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False
430831872,38,92,58208.0,1,1,15001,,0,9,0,4.0,18582.71338,54058.24229,9109.748123,1000,999.43,7.829498867,4,True,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False
431122176,45,69,60928.0,1,1,15042,,0,31,0,2.0,35369.2091,25201.79522,3200.764087,500,1078.65,10.65623626,2,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False
431246592,50,95,62580.8,0,1,50054,,5,60,1,7.0,7149.931772,12496.38699,5059.007316,2000,1239.06,8.864534602,3,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False
431453952,47,89,61574.4,0,0,20146,,1,46,1,3.0,41959.78506,36025.22712,11016.7337,500,1082.36,6.681709487,1,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False
431516160,55,57,64116.8,1,1,20165,2023-09-04,0,7,1,2.0,21397.19962,13032.48625,3807.7749,1000,999.43,8.438719255,2,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,True
431599104,41,81,59408.0,1,1,80035,2024-08-03,0,0,1,9.0,42957.08837,19603.21058,4301.109398,1000,1726.91,9.110771719,4,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False
431619840,61,78,65768.0,1,1,20112,2023-08-12,2,99,1,4.0,48578.43703,52386.23109,4683.229926,500,1232.57,9.886378994,0,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False
431661312,41,85,59425.6,1,0,20109,2023-01-12,0,40,0,5.0,13984.30042,14365.61627,5327.816104,1000,1324.78,8.651107184,4,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False
431764992,43,72,60185.6,1,0,20106,,1,88,0,3.0,19970.8169,21833.74714,7904.600871,2000,1239.06,9.81107781,1,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False
